Frame,L0_x,L0_y,L1_x,L1_y,L2_x,L2_y,L3_x,L3_y,L4_x,L4_y,L5_x,L5_y,L6_x,L6_y,L7_x,L7_y,L8_x,L8_y,L9_x,L9_y,L10_x,L10_y,L11_x,L11_y,L12_x,L12_y,L13_x,L13_y,L14_x,L14_y,L15_x,L15_y,L16_x,L16_y,L17_x,L17_y,L18_x,L18_y,L19_x,L19_y,L20_x,L20_y,L21_x,L21_y,L22_x,L22_y,L23_x,L23_y,L24_x,L24_y,L25_x,L25_y,L26_x,L26_y,L27_x,L27_y,L28_x,L28_y,L29_x,L29_y,L30_x,L30_y,L31_x,L31_y,L32_x,L32_y
301,216.27,182.96,218.75,176.72,217.48,175.64,216.21,174.57,222.74,179.32,224.16,180.04,225.69,180.95,210.86,173.61,223.53,184.31,210.09,186.57,214.15,189.93,158.17,196.13,210.01,212.64,103.06,187.37,160.28,195.91,93.72,143.4,114.58,156.46,88.24,131.96,107.94,147.36,91.5,128.45,105.27,143.02,93.88,132.27,106.68,146.64,113.34,319.48,154.97,325.05,122.84,418.92,162.82,412.54,124.47,516.41,171.67,510.23,121.39,533.11,167.94,524.91,130.49,526.64,177.57,539.37
302,215.12,182.8,217.83,176.72,216.63,175.68,215.43,174.63,221.72,179.14,223.12,179.8,224.65,180.66,210.15,173.64,222.6,184.1,208.95,186.55,212.72,189.58,158.32,196.39,209.55,212.19,103.13,187.17,160.13,193.2,92.97,142.91,114.56,152.88,87.24,131.66,107.94,144.39,90.6,127.89,105.16,140.46,92.98,131.5,106.5,144.46,113.37,319.31,154.97,325.03,122.84,418.36,162.78,412.0,124.49,516.09,171.78,509.51,121.71,533.08,168.77,524.9,130.59,526.61,177.4,538.91
303,215.26,182.44,217.77,176.42,216.5,175.39,215.23,174.35,221.82,178.84,223.25,179.52,224.81,180.39,209.72,173.29,222.74,183.91,209.02,186.08,212.95,189.12,158.35,196.39,209.46,211.39,102.99,186.84,159.76,193.49,91.86,141.71,114.6,151.08,86.18,130.61,107.87,143.05,89.96,126.9,105.1,138.97,92.19,130.23,106.41,142.75,113.39,319.17,154.98,324.97,122.84,418.17,162.78,411.63,124.8,516.06,172.43,508.72,122.09,533.05,169.19,523.8,132.45,526.7,177.21,538.8
304,214.62,181.57,217.15,175.88,215.92,174.95,214.67,174.0,221.2,178.21,222.67,178.91,224.27,179.81,209.36,173.14,222.39,183.54,208.45,185.37,212.37,188.22,158.9,196.43,208.91,210.58,103.08,186.84,158.39,191.85,90.79,141.47,114.51,148.66,84.93,130.01,107.41,140.86,89.26,126.35,105.02,137.31,91.61,129.74,106.4,140.29,113.57,318.94,154.98,324.8,122.86,418.05,162.78,411.57,124.69,516.02,172.91,508.17,121.99,532.95,169.76,523.25,134.39,526.96,177.35,538.82
305,213.61,181.27,216.25,175.75,215.11,174.88,213.93,173.97,220.07,177.9,221.49,178.56,223.04,179.4,208.8,173.09,221.42,183.11,207.52,185.12,211.27,187.72,158.9,196.43,208.34,209.94,102.51,186.61,157.55,190.15,90.39,141.18,113.33,146.82,84.6,129.7,106.14,139.8,88.79,126.14,103.82,136.24,91.14,129.54,105.65,139.31,113.6,318.82,154.98,324.76,122.92,418.21,162.84,411.71,124.3,516.03,173.43,507.99,121.45,533.4,170.16,523.19,135.4,526.94,177.71,538.66
306,213.2,181.21,215.74,175.69,214.63,174.84,213.49,173.95,219.45,177.78,220.8,178.4,222.29,179.21,208.48,173.06,220.71,182.83,207.24,185.08,210.93,187.62,158.83,196.42,207.98,209.3,101.78,186.45,156.45,187.11,90.09,140.57,113.01,143.4,84.49,129.14,105.24,135.79,88.48,125.51,103.01,132.73,90.77,129.07,104.89,136.26,113.63,318.72,154.96,324.67,123.06,418.63,162.84,412.03,123.71,516.14,173.74,507.86,119.92,534.13,170.41,523.14,137.14,527.06,178.15,538.67
307,212.88,180.08,215.47,175.09,214.37,174.36,213.22,173.57,219.17,177.0,220.52,177.64,222.01,178.48,208.28,172.9,220.49,182.38,206.88,183.96,210.62,186.23,158.79,196.42,207.72,208.49,101.35,186.31,155.29,185.01,88.88,140.22,112.91,141.19,83.65,128.8,104.95,132.98,87.75,125.09,102.68,129.92,90.0,128.68,104.51,133.42,113.65,318.5,154.91,324.3,123.05,419.15,162.83,412.04,123.68,516.38,174.13,507.07,119.93,535.17,170.88,522.62,136.68,526.67,177.88,536.54
308,212.19,179.58,214.88,174.7,213.86,174.03,212.77,173.3,218.38,176.49,219.71,177.11,221.17,177.93,208.03,172.78,219.93,181.99,206.36,183.61,209.94,185.75,159.22,196.46,207.21,208.15,101.14,186.32,153.84,184.66,88.21,140.14,112.46,140.67,83.05,128.18,104.68,132.16,87.24,124.45,102.27,128.9,89.5,128.16,104.02,132.52,113.76,318.41,154.89,324.05,123.0,419.32,162.77,412.05,123.64,516.52,174.31,506.53,116.54,531.65,171.4,522.44,136.24,526.51,178.75,532.11
309,211.46,179.21,214.28,174.31,213.34,173.69,212.32,173.02,217.5,175.93,218.76,176.49,220.17,177.28,207.73,172.65,219.09,181.46,205.77,183.41,209.08,185.35,159.93,196.92,206.76,207.75,100.95,186.36,152.69,184.35,87.0,140.47,111.82,140.44,82.17,128.41,104.22,131.15,86.72,124.62,101.78,127.53,88.93,128.48,103.45,131.82,113.99,318.34,154.84,323.73,122.7,419.33,162.67,412.04,123.37,516.5,174.53,506.24,116.86,533.95,172.01,522.33,136.18,525.71,179.26,529.85
310,210.77,178.1,213.79,173.41,212.86,172.88,211.83,172.29,216.93,174.8,218.16,175.33,219.54,176.09,207.35,172.42,218.5,180.61,205.03,182.46,208.27,184.16,160.28,197.27,206.61,206.92,100.88,186.46,152.58,183.38,86.49,140.62,111.59,140.01,81.72,128.52,104.1,130.33,86.63,124.5,101.61,126.64,88.85,128.47,103.26,131.12,114.19,318.15,154.84,323.3,122.33,419.37,162.62,411.85,123.1,516.5,174.87,505.89,117.08,534.85,172.75,522.09,136.01,524.95,179.42,528.01
311,210.5,176.79,213.53,172.24,212.55,171.76,211.44,171.22,216.73,173.61,217.98,174.2,219.37,175.02,206.82,171.82,218.35,179.92,204.58,181.25,207.92,183.02,160.52,197.53,206.11,206.23,100.75,186.48,152.1,182.26,86.13,140.33,111.27,139.08,81.09,128.29,103.77,129.62,86.32,123.98,101.3,125.72,88.51,128.0,102.96,130.22,114.47,318.13,154.85,323.21,121.89,419.56,162.56,411.79,122.85,516.68,175.17,505.94,117.3,535.99,173.99,522.18,134.92,524.92,178.96,526.47
312,210.31,176.41,213.34,171.75,212.32,171.24,211.17,170.67,216.6,173.23,217.87,173.86,219.28,174.73,206.44,171.37,218.31,179.72,204.37,180.88,207.82,182.76,160.54,197.65,205.77,205.92,100.66,186.47,151.74,182.15,86.1,139.96,111.02,138.72,81.11,127.7,103.45,128.76,86.34,123.37,100.93,124.98,88.42,127.41,102.6,129.52,114.62,318.2,154.89,323.23,121.55,420.2,162.55,411.8,122.64,517.0,175.77,506.0,117.4,537.06,174.93,522.22,134.58,524.81,179.07,526.18
313,210.3,175.85,213.26,171.07,212.23,170.55,211.07,169.99,216.58,172.65,217.87,173.33,219.3,174.25,206.25,170.76,218.34,179.35,204.39,180.41,207.9,182.44,160.96,197.64,205.74,205.41,100.66,186.49,151.84,182.09,86.14,139.88,110.85,138.25,80.91,127.43,103.26,127.66,86.24,122.89,100.71,123.96,88.32,126.99,102.39,128.72,114.71,318.19,154.89,323.0,121.54,420.32,162.55,411.8,122.48,517.07,176.1,506.42,117.4,537.35,175.54,522.9,133.38,523.62,179.48,525.87
314,210.11,174.1,213.14,169.66,212.09,169.24,210.91,168.8,216.48,171.15,217.78,171.91,219.22,172.92,206.17,170.22,218.36,178.5,204.21,178.83,207.75,180.76,162.59,197.76,205.56,204.78,100.68,186.93,151.52,181.14,85.42,139.95,110.55,137.64,79.93,127.55,102.99,126.52,85.72,123.01,100.48,123.13,87.89,127.18,102.14,128.01,115.15,318.23,154.84,322.79,121.51,420.99,162.51,411.97,122.4,517.32,176.31,507.62,117.34,537.84,176.34,523.8,132.48,523.62,179.14,525.36
315,209.63,172.96,212.8,168.7,211.71,168.32,210.47,167.91,216.22,170.13,217.56,170.91,219.05,171.96,205.89,169.69,218.33,177.77,203.78,177.76,207.35,179.64,163.15,198.01,205.41,204.54,100.68,187.22,151.2,180.69,84.58,140.07,110.32,137.13,79.09,127.66,102.65,125.59,85.22,123.14,100.2,122.41,87.39,127.31,101.9,127.21,115.52,318.34,154.78,322.57,121.51,421.29,162.22,411.97,122.33,517.5,176.31,507.82,117.26,538.01,176.74,523.81,131.86,523.65,177.6,525.27
316,209.09,171.73,212.38,167.61,211.23,167.25,209.93,166.84,215.92,169.05,217.33,169.88,218.89,170.98,205.5,168.99,218.34,177.14,203.22,176.59,206.9,178.46,163.32,198.19,205.35,204.38,100.67,187.41,151.07,180.34,84.13,140.17,110.21,136.88,78.67,127.82,102.47,125.21,84.92,123.23,100.06,122.1,87.09,127.41,101.77,126.85,115.78,318.39,154.78,322.38,121.49,421.39,162.1,411.97,122.32,517.69,176.39,507.96,117.3,538.11,177.08,523.81,131.09,523.7,176.33,525.37
317,207.14,171.15,210.49,167.16,209.34,166.8,208.04,166.37,214.0,168.6,215.39,169.43,216.95,170.54,204.18,168.84,217.01,177.02,201.42,176.02,205.06,177.87,163.25,198.49,204.94,204.14,100.58,187.53,150.36,179.07,83.77,140.23,110.08,136.09,78.13,127.91,102.18,124.16,84.32,123.18,99.8,120.83,86.6,127.43,101.55,125.67,115.97,318.41,154.78,322.18,121.5,421.39,161.92,412.13,122.38,517.84,176.54,508.67,117.83,538.17,178.12,524.26,130.21,523.79,175.54,525.58
318,206.0,170.15,209.31,166.3,208.11,165.94,206.78,165.53,212.91,167.73,214.31,168.57,215.87,169.69,203.2,168.46,216.2,176.66,200.29,175.04,203.99,176.83,163.23,198.85,204.62,203.73,100.31,187.62,150.21,177.09,83.31,140.26,110.05,135.42,77.94,127.97,102.15,123.08,84.1,123.08,99.71,119.52,86.23,127.31,101.35,124.52,116.23,318.48,154.77,321.94,121.5,421.39,161.78,412.36,122.48,518.21,176.86,508.77,118.12,538.13,179.17,524.27,129.76,524.06,174.28,525.2
319,205.34,169.4,208.64,165.6,207.43,165.29,206.08,164.92,212.27,166.91,213.67,167.71,215.23,168.81,202.54,168.11,215.66,176.18,199.6,174.49,203.27,176.11,163.16,199.08,204.57,203.38,99.98,187.78,150.07,176.28,82.87,140.09,109.82,134.71,77.57,127.82,102.13,122.4,83.81,122.67,99.61,118.82,85.84,126.81,101.09,123.76,116.38,318.35,154.82,321.28,121.5,421.35,161.65,412.38,122.59,518.51,177.01,508.83,118.03,538.23,179.79,524.36,129.82,524.45,173.94,523.86
320,204.61,169.05,207.95,165.12,206.77,164.82,205.44,164.43,211.51,166.35,212.91,167.11,214.47,168.15,201.99,167.68,215.12,175.69,199.03,174.25,202.57,175.7,162.95,199.6,204.52,203.29,99.26,187.95,149.57,176.3,82.43,139.77,109.38,134.2,77.43,127.31,102.02,122.1,83.74,122.09,99.55,118.48,85.66,126.19,100.89,123.31,116.46,318.02,154.87,320.67,121.48,421.33,161.57,412.39,122.6,518.61,177.26,509.02,117.74,538.26,180.38,524.5,129.77,524.52,173.43,522.61
321,203.97,169.08,207.48,165.14,206.37,164.85,205.1,164.47,210.89,166.3,212.25,167.03,213.77,168.02,201.75,167.7,214.45,175.47,198.52,174.35,201.8,175.7,162.56,200.24,204.0,203.24,98.85,188.02,148.32,175.99,82.02,139.22,108.85,133.8,77.28,126.65,101.84,121.46,83.64,121.49,99.42,117.92,85.43,125.58,100.59,122.74,116.5,318.01,154.87,320.41,121.48,421.27,161.57,412.38,122.18,518.57,177.76,509.05,116.74,538.25,180.73,524.43,128.05,524.16,173.5,522.31
322,203.76,169.22,207.25,165.2,206.13,164.89,204.86,164.5,210.61,166.41,211.94,167.13,213.44,168.13,201.46,167.66,213.99,175.39,198.29,174.46,201.53,175.87,161.87,200.45,203.54,203.26,98.4,188.1,147.81,175.99,81.71,139.09,108.22,133.35,76.9,126.68,101.42,121.1,83.42,121.47,99.18,117.72,85.18,125.54,100.25,122.53,116.55,318.03,154.88,320.41,121.46,421.26,161.57,412.6,121.97,518.65,179.0,509.32,116.01,538.3,182.49,524.37,127.95,523.36,175.31,522.54
323,203.62,169.22,207.06,165.18,205.95,164.89,204.67,164.5,210.39,166.34,211.69,167.05,213.15,168.01,201.11,167.65,213.54,175.2,198.1,174.5,201.29,175.83,160.99,200.76,203.24,203.19,97.92,188.14,147.84,176.03,81.69,138.45,107.85,132.91,76.67,126.03,100.96,120.59,83.35,120.68,98.99,117.31,85.13,124.75,100.1,122.22,116.62,318.18,154.9,320.42,121.36,421.65,161.44,412.66,121.81,518.83,179.23,508.97,115.73,538.32,182.36,523.79,116.6,533.78,175.32,522.62
324,203.67,169.27,206.98,165.27,205.87,164.96,204.58,164.57,210.24,166.45,211.48,167.16,212.88,168.13,200.8,167.66,213.06,175.2,198.16,174.71,201.34,176.0,160.12,200.94,203.01,203.22,97.12,188.08,147.51,176.18,81.63,136.66,106.64,132.22,76.53,124.14,100.01,120.1,83.2,119.09,98.38,116.96,84.94,123.3,99.51,121.88,116.63,318.68,154.9,320.89,121.24,422.6,160.94,413.25,121.69,519.54,179.5,509.0,115.28,538.43,182.41,523.65,125.77,532.22,176.03,524.42
325,203.68,169.38,206.92,165.27,205.78,164.96,204.46,164.56,210.2,166.49,211.45,167.2,212.85,168.17,200.55,167.67,212.9,175.2,198.14,174.78,201.37,176.09,159.55,200.96,203.01,203.22,96.47,188.04,147.42,176.28,81.33,135.2,106.06,131.17,75.97,123.18,99.76,119.07,82.7,118.31,98.09,116.5,84.45,122.41,99.09,121.18,116.62,318.99,154.93,321.18,121.19,422.82,160.56,413.66,121.74,520.5,180.37,509.02,115.33,538.95,183.13,523.65,115.27,538.06,176.11,524.76
326,203.75,169.42,206.96,165.33,205.81,165.0,204.49,164.6,210.26,166.55,211.51,167.26,212.93,168.23,200.47,167.65,212.93,175.21,198.21,174.89,201.46,176.27,159.5,200.94,203.02,203.24,96.27,188.02,147.24,176.37,81.24,134.47,105.74,130.67,75.68,122.66,99.53,118.59,82.39,117.81,97.83,116.18,84.17,121.85,98.79,120.75,116.61,319.18,154.94,321.53,121.19,422.92,160.25,414.03,121.72,520.64,180.9,509.03,115.38,539.04,183.17,523.67,111.93,539.36,176.37,524.91
327,203.79,169.48,206.94,165.34,205.77,165.0,204.43,164.58,210.29,166.59,211.55,167.31,212.98,168.28,200.33,167.58,212.96,175.22,198.25,174.93,201.53,176.33,159.43,200.94,203.05,203.26,96.1,187.99,147.2,176.37,81.16,133.93,105.45,130.38,75.47,122.18,99.36,118.19,82.23,117.3,97.69,115.88,84.01,121.37,98.6,120.44,116.6,319.22,154.94,321.78,121.18,422.94,159.9,414.27,121.72,520.66,181.12,509.09,115.11,539.11,183.26,523.77,111.87,539.33,176.97,525.18
